Dan Arnold,7.6,24,3,0,5,3,31,10.3,1,2,19,1,10.3,0.6,6.2,0,0,0,0,0,0,0,0,3,10.3,31,0.14,2.00,14.00,0.00,5.64,3.79,44.36,11.72,0.50,0.00
Noah Fant,7.6,22,14,10,62,37,548,14.8,3,23,75,2.6,39.1,0.6,8.8,3,-12,0,0,-2,-4,-0.9,0.2,40,13.4,536,0.00,0.00,0.00,0.00,9.57,6.43,63.43,9.87,0.29,0.00
Phillip Lindsay,3.2,25,14,14,44,33,187,5.7,0,8,36,2.4,13.4,0.75,4.3,187,849,6,33,40,4.5,60.6,13.4,220,4.7,1036,22.71,112.00,4.93,0.64,8.21,5.79,57.50,9.94,0.36,0.21
Royce Freeman,6.6,23,14,0,47,40,239,6,1,10,19,2.9,17.1,0.85,5.1,121,472,2,20,26,3.9,33.7,8.6,161,4.4,711,22.71,112.00,4.93,0.64,8.21,5.79,57.50,9.94,0.36,0.21
Tim Patrick,5.6,26,6,1,23,10,156,15.6,0,9,38,1.7,26,0.44,6.8,0,0,0,0,0,0,0,0,10,15.6,156,0.36,2.43,6.80,0.00,16.71,9.43,125.00,13.26,0.71,0.07
Troy Fumagalli,1.7,24,9,5,7,5,29,5.8,1,1,9,0.6,3.2,0.71,4.1,0,0,0,0,0,0,0,0,5,5.8,29,0.00,0.00,0.00,0.00,9.57,6.43,63.43,9.87,0.29,0.00
C.J. Anderson,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,16,43,0,1,9,2.7,21.5,8,16,2.7,43,18.07,56.36,3.12,0.50,7.43,5.64,31.64,5.61,0.07,0.36
Danny Amendola,18.2,34,13,8,90,58,641,11.1,1,35,47,4.5,49.3,0.64,7.1,0,0,0,0,0,0,0,0,58,11.1,641,0.64,4.64,7.22,0.07,24.86,14.79,202.36,13.69,1.50,0.14
Isaac Nauta,2,22,4,0,3,2,13,6.5,0,1,10,0.5,3.3,0.67,4.3,0,0,0,0,0,0,0,0,2,6.5,13,0.00,0.00,0.00,0.00,8.14,5.14,62.29,12.11,0.50,0.00
J.D. McKissic,2.9,26,14,3,40,33,229,6.9,1,7,26,2.4,16.4,0.83,5.7,38,205,0,8,44,5.4,14.6,2.7,71,6.1,434,18.07,56.36,3.12,0.50,7.43,5.64,31.64,5.61,0.07,0.36
Jesse James,6.1,25,14,9,23,13,125,9.6,0,7,23,0.9,8.9,0.57,5.4,0,0,0,0,0,0,0,0,13,9.6,125,0.00,0.00,0.00,0.00,8.14,5.14,62.29,12.11,0.50,0.00
Kenny Golladay,7.4,26,14,14,100,56,1052,18.8,10,45,75,4,75.1,0.56,10.5,0,0,0,0,0,0,0,0,56,18.8,1052,0.64,4.64,7.22,0.07,24.86,14.79,202.36,13.69,1.50,0.14
Logan Thomas,0,28,14,3,22,13,141,10.8,1,9,17,0.9,10.1,0.59,6.4,0,0,0,0,0,0,0,0,13,10.8,141,0.00,0.00,0.00,0.00,8.14,5.14,62.29,12.11,0.50,0.00
Paul Perkins,0,25,4,0,1,1,9,9,0,0,9,0.3,2.3,1,9,12,29,0,3,13,2.4,7.3,3,13,2.9,38,18.07,56.36,3.12,0.50,7.43,5.64,31.64,5.61,0.07,0.36
Ty Johnson,4,22,14,1,29,24,109,4.5,0,4,13,1.7,7.8,0.83,3.8,57,188,0,7,17,3.3,13.4,4.1,81,3.7,297,18.07,56.36,3.12,0.50,7.43,5.64,31.64,5.61,0.07,0.36
Aaron Jones,17.1,25,14,14,59,45,425,9.4,3,16,67,3.2,30.4,0.76,7.2,188,830,14,44,42,4.4,59.3,13.4,233,5.4,1255,22.86,84.07,3.68,1.00,7.29,5.50,37.64,6.84,0.07,0.07
Allen Lazard,3.4,24,14,1,35,26,363,14,2,16,43,1.9,25.9,0.74,10.4,1,21,0,1,21,21,1.5,0.1,27,14.2,384,0.21,1.21,5.67,0.00,19.43,11.71,150.36,12.84,0.64,0.14
Danny Vitale,0,26,14,4,11,7,97,13.9,0,3,27,0.5,6.9,0.64,8.8,1,3,0,0,3,3,0.2,0.1,8,12.5,100,22.86,84.07,3.68,1.00,7.29,5.50,37.64,6.84,0.07,0.07
Darrius Shepherd,0,24,6,0,2,1,1,1,0,0,1,0.2,0.2,0.5,0.5,0,0,0,0,0,0,0,0,1,1,1,0.21,1.21,5.67,0.00,19.43,11.71,150.36,12.84,0.64,0.14
Davante Adams,23.3,27,10,10,98,63,788,12.5,4,43,58,6.3,78.8,0.64,8,0,0,0,0,0,0,0,0,63,12.5,788,0.21,1.21,5.67,0.00,19.43,11.71,150.36,12.84,0.64,0.14
Geronimo Allison,3.9,25,14,6,49,31,270,8.7,2,15,31,2.2,19.3,0.63,5.5,1,7,0,0,7,7,0.5,0.1,32,8.7,277,0.21,1.21,5.67,0.00,19.43,11.71,150.36,12.84,0.64,0.14
Jake Kumerow,5.9,27,12,4,18,11,212,19.3,1,8,49,0.9,17.7,0.61,11.8,0,0,0,0,0,0,0,0,11,19.3,212,0.21,1.21,5.67,0.00,19.43,11.71,150.36,12.84,0.64,0.14
Jamaal Williams,4.3,24,13,2,43,37,234,6.3,5,14,17,2.8,18,0.86,5.4,101,427,1,21,45,4.2,32.8,7.8,138,4.8,661,22.86,84.07,3.68,1.00,7.29,5.50,37.64,6.84,0.07,0.07
Jimmy Graham,1,33,14,8,52,33,382,11.6,3,19,48,2.4,27.3,0.64,7.3,0,0,0,0,0,0,0,0,33,11.6,382,0.00,0.00,0.00,0.00,8.29,6.00,55.50,9.25,0.29,0.00
Marcedes Lewis,1.6,35,14,10,17,13,142,10.9,1,7,25,0.9,10.1,0.77,8.4,0,0,0,0,0,0,0,0,13,10.9,142,0.00,0.00,0.00,0.00,8.29,6.00,55.50,9.25,0.29,0.00
Marquez Valdes-Scantling,0,25,14,9,48,23,427,18.6,2,12,74,1.6,30.5,0.48,8.9,2,9,0,0,9,4.5,0.6,0.1,25,17.4,436,0.21,1.21,5.67,0.00,19.43,11.71,150.36,12.84,0.64,0.14
Robert Tonyan,1.5,25,9,1,12,8,91,11.4,1,4,28,0.9,10.1,0.67,7.6,0,0,0,0,0,0,0,0,8,11.4,91,0.00,0.00,0.00,0.00,8.29,6.00,55.50,9.25,0.29,0.00
Buddy Howell,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,2.5,0.4,0.1,2,2.5,5,21.86,86.57,3.96,0.71,8.07,6.21,47.29,7.61,0.21,0.14
Carlos Hyde,16.4,29,14,12,15,9,32,3.6,0,1,14,0.6,2.3,0.6,2.1,224,1030,5,52,58,4.6,73.6,16,233,4.6,1062,21.86,86.57,3.96,0.71,8.07,6.21,47.29,7.61,0.21,0.14
Darren Fells,1.2,33,14,13,45,31,314,10.1,7,20,24,2.2,22.4,0.69,7,0,0,0,0,0,0,0,0,31,10.1,314,0.00,0.00,0.00,0.00,7.50,5.07,55.00,10.85,0.50,0.14
DeAndre Carter,0,26,14,2,5,3,53,17.7,0,2,46,0.2,3.8,0.6,10.6,0,0,0,0,0,0,0,0,3,17.7,53,0.64,2.86,4.44,0.00,19.43,12.71,167.93,13.21,0.79,0.07
DeAndre Hopkins,17.9,27,14,14,141,99,1142,11.5,7,67,43,7.1,81.6,0.7,8.1,2,18,0,2,12,9,1.3,0.1,101,11.5,1160,0.64,2.86,4.44,0.00,19.43,12.71,167.93,13.21,0.79,0.07
Duke Johnson,4.3,26,14,2,52,38,353,9.3,3,15,21,2.7,25.2,0.73,6.8,77,394,1,16,40,5.1,28.1,5.5,115,6.5,747,21.86,86.57,3.96,0.71,8.07,6.21,47.29,7.61,0.21,0.14
Jordan Akins,2.7,27,14,8,46,31,364,11.7,2,18,53,2.2,26,0.67,7.9,0,0,0,0,0,0,0,0,31,11.7,364,0.00,0.00,0.00,0.00,7.50,5.07,55.00,10.85,0.50,0.14
Kenny Stills,18.5,27,12,4,46,35,504,14.4,4,25,45,2.9,42,0.76,11,0,0,0,0,0,0,0,0,35,14.4,504,0.64,2.86,4.44,0.00,19.43,12.71,167.93,13.21,0.79,0.07
Will Fuller,11.1,25,10,10,69,47,659,14,3,26,54,4.7,65.9,0.68,9.6,0,0,0,0,0,0,0,0,47,14,659,0.64,2.86,4.44,0.00,19.43,12.71,167.93,13.21,0.79,0.07
Ashton Dulin,1.4,22,11,0,2,2,17,8.5,0,0,13,0.2,1.5,1,8.5,0,0,0,0,0,0,0,0,2,8.5,17,1.29,11.29,8.78,0.00,21.71,12.79,175.86,13.75,1.14,0.07
Jack Doyle,4.1,29,14,14,64,40,425,10.6,4,28,23,2.9,30.4,0.63,6.6,0,0,0,0,0,0,0,0,40,10.6,425,0.07,0.00,0.00,0.00,6.36,4.57,47.86,10.47,0.29,0.07
Jonathan Williams,0,25,7,1,5,5,59,11.8,0,3,31,0.7,8.4,1,11.8,49,235,1,13,48,4.8,33.6,7,54,5.4,294,17.71,65.43,3.69,0.43,7.43,6.07,35.57,5.86,0.29,0.21
Jordan Wilkins,8.7,25,13,1,11,7,43,6.1,0,1,11,0.5,3.3,0.64,3.9,42,223,1,7,55,5.3,17.2,3.2,49,5.4,266,17.71,65.43,3.69,0.43,7.43,6.07,35.57,5.86,0.29,0.21
Marcus Johnson,5.7,25,6,4,25,14,244,17.4,2,10,50,2.3,40.7,0.56,9.8,0,0,0,0,0,0,0,0,14,17.4,244,1.29,11.29,8.78,0.00,21.71,12.79,175.86,13.75,1.14,0.07
Marlon Mack,1.9,23,12,10,14,12,76,6.3,0,1,14,1,6.3,0.86,5.4,216,919,5,57,63,4.3,76.6,18,228,4.4,995,17.71,65.43,3.69,0.43,7.43,6.07,35.57,5.86,0.29,0.21
Mo Alie-Cox,0,26,14,2,9,6,57,9.5,0,3,16,0.4,4.1,0.67,6.3,0,0,0,0,0,0,0,0,6,9.5,57,0.07,0.00,0.00,0.00,6.36,4.57,47.86,10.47,0.29,0.07
Nyheim Hines,3.2,23,14,2,52,40,296,7.4,0,15,21,2.9,21.1,0.77,5.7,44,161,2,12,18,3.7,11.5,3.1,84,5.4,457,17.71,65.43,3.69,0.43,7.43,6.07,35.57,5.86,0.29,0.21
T.Y. Hilton,6.5,30,8,8,61,39,403,10.3,5,20,35,4.9,50.4,0.64,6.6,0,0,0,0,0,0,0,0,39,10.3,403,1.29,11.29,8.78,0.00,21.71,12.79,175.86,13.75,1.14,0.07
Zach Pascal,8.4,25,14,11,66,39,591,15.2,5,28,37,2.8,42.2,0.59,9,1,12,0,1,12,12,0.9,0.1,40,15.1,603,1.29,11.29,8.78,0.00,21.71,12.79,175.86,13.75,1.14,0.07
Ben Koyack,0,26,9,4,3,1,9,9,0,0,9,0.1,1,0.33,3,0,0,0,0,0,0,0,0,1,9,9,0.07,-0.36,-5.00,0.00,7.14,4.50,57.64,12.81,0.64,0.00
C.J. Board,1.8,26,3,0,4,2,31,15.5,0,1,23,0.7,10.3,0.5,7.8,0,0,0,0,0,0,0,0,2,15.5,31,0.64,4.71,7.33,0.07,17.79,11.00,172.14,15.65,1.21,0.07
Chris Conley,20.9,27,14,12,79,42,681,16.2,4,32,70,3,48.6,0.53,8.6,0,0,0,0,0,0,0,0,42,16.2,681,0.64,4.71,7.33,0.07,17.79,11.00,172.14,15.65,1.21,0.07
Dede Westbrook,4.1,26,13,10,89,57,583,10.2,2,25,39,4.4,44.8,0.64,6.6,5,27,0,0,8,5.4,2.1,0.4,62,9.8,610,0.64,4.71,7.33,0.07,17.79,11.00,172.14,15.65,1.21,0.07
Keelan Cole,10.6,26,14,1,29,20,271,13.6,2,16,55,1.4,19.4,0.69,9.3,0,0,0,0,0,0,0,0,20,13.6,271,0.64,4.71,7.33,0.07,17.79,11.00,172.14,15.65,1.21,0.07
Leonard Fournette,12.3,24,14,14,94,73,488,6.7,0,22,27,5.2,34.9,0.78,5.2,250,1081,3,52,81,4.3,77.2,17.9,323,4.9,1569,21.43,85.50,3.99,0.64,7.00,5.43,48.71,8.97,0.43,0.00
Michael Walker,0,23,6,0,3,2,15,7.5,0,1,9,0.3,2.5,0.67,5,0,0,0,0,0,0,0,0,2,7.5,15,0.64,4.71,7.33,0.07,17.79,11.00,172.14,15.65,1.21,0.07
Ryquell Armstead,0.1,23,14,0,15,9,92,10.2,1,5,31,0.6,6.6,0.6,6.1,24,73,0,2,16,3,5.2,1.7,33,5,165,21.43,85.50,3.99,0.64,7.00,5.43,48.71,8.97,0.43,0.00
Seth Devalve,4.3,26,10,5,11,8,91,11.4,0,5,18,0.8,9.1,0.73,8.3,0,0,0,0,0,0,0,0,8,11.4,91,0.07,-0.36,-5.00,0.00,7.14,4.50,57.64,12.81,0.64,0.00
Anthony Sherman,0,31,14,0,3,2,22,11,0,2,15,0.1,1.6,0.67,7.3,4,9,0,3,5,2.3,0.6,0.3,6,5.2,31,23.93,93.86,3.92,0.50,6.93,5.50,37.21,6.77,0.14,0.21
Blake Bell,6.1,28,13,6,10,5,51,10.2,0,2,30,0.4,3.9,0.5,5.1,0,0,0,0,0,0,0,0,5,10.2,51,0.00,0.00,0.00,0.00,8.14,5.71,59.57,10.42,0.21,0.00
Byron Pringle,0,26,14,0,16,12,170,14.2,1,7,28,0.9,12.1,0.75,10.6,0,0,0,0,0,0,0,0,12,14.2,170,0.57,6.36,11.12,0.00,16.93,10.71,139.93,13.06,0.86,0.07
Darwin Thompson,4.9,23,10,0,9,8,47,5.9,0,2,19,0.8,4.7,0.89,5.2,28,97,1,6,12,3.5,9.7,2.8,36,4,144,23.93,93.86,3.92,0.50,6.93,5.50,37.21,6.77,0.14,0.21
Demarcus Robinson,4.1,25,14,10,51,30,412,13.7,3,17,44,2.1,29.4,0.59,8.1,0,0,0,0,0,0,0,0,30,13.7,412,0.57,6.36,11.12,0.00,16.93,10.71,139.93,13.06,0.86,0.07
LeSean McCoy,1.6,31,13,9,34,28,181,6.5,1,6,23,2.2,13.9,0.82,5.3,101,465,4,24,39,4.6,35.8,7.8,129,5,646,23.93,93.86,3.92,0.50,6.93,5.50,37.21,6.77,0.14,0.21
Mecole Hardman,2,21,14,4,40,25,508,20.3,6,17,83,1.8,36.3,0.63,12.7,4,17,0,1,9,4.3,1.2,0.3,29,18.1,525,0.57,6.36,11.12,0.00,16.93,10.71,139.93,13.06,0.86,0.07
Sammy Watkins,9.9,26,12,11,83,49,637,13,3,28,68,4.1,53.1,0.59,7.7,2,12,0,1,11,6,1,0.2,51,12.7,649,0.57,6.36,11.12,0.00,16.93,10.71,139.93,13.06,0.86,0.07
Spencer Ware,5.5,28,2,0,4,3,0,0,0,0,6,1.5,0,0.75,0,12,37,0,3,6,3.1,18.5,6,15,2.5,37,23.93,93.86,3.92,0.50,6.93,5.50,37.21,6.77,0.14,0.21
Travis Kelce,25.2,30,14,14,122,86,1131,13.2,4,59,47,6.1,80.8,0.71,9.3,1,4,1,1,4,4,0.3,0.1,87,13,1135,0.00,0.00,0.00,0.00,8.14,5.71,59.57,10.42,0.21,0.00
Tyreek Hill,23.8,25,10,10,79,49,727,14.8,7,34,57,4.9,72.7,0.62,9.2,8,23,0,1,5,2.9,2.3,0.8,57,13.2,750,0.57,6.36,11.12,0.00,16.93,10.71,139.93,13.06,0.86,0.07
Andre Patton,1.8,25,11,4,12,4,38,9.5,0,3,15,0.4,3.5,0.33,3.2,0,0,0,0,0,0,0,0,4,9.5,38,0.64,2.14,3.33,0.00,20.71,14.00,171.93,12.28,1.29,0.21
Austin Ekeler,13.1,24,14,7,91,78,892,11.4,8,38,84,5.6,63.7,0.86,9.8,119,500,3,28,35,4.2,35.7,8.5,197,7.1,1392,21.64,89.79,4.15,0.36,6.50,4.64,36.50,7.86,0.29,0.21
Derek Watt,0,27,14,2,5,3,32,10.7,0,1,21,0.2,2.3,0.6,6.4,7,10,1,6,3,1.4,0.7,0.5,10,4.2,42,21.64,89.79,4.15,0.36,6.50,4.64,36.50,7.86,0.29,0.21
Hunter Henry,2.9,25,10,10,63,45,565,12.6,4,31,30,4.5,56.5,0.71,9,0,0,0,0,0,0,0,0,45,12.6,565,0.36,0.36,1.00,0.00,8.93,5.79,54.14,9.36,0.07,0.14
Jason Moore,0,24,8,0,4,2,43,21.5,0,2,32,0.3,5.4,0.5,10.8,0,0,0,0,0,0,0,0,2,21.5,43,0.64,2.14,3.33,0.00,20.71,14.00,171.93,12.28,1.29,0.21
Justin Jackson,3.7,24,6,0,11,9,22,2.4,0,0,9,1.5,3.7,0.82,2,28,189,0,8,40,6.8,31.5,4.7,37,5.7,211,21.64,89.79,4.15,0.36,6.50,4.64,36.50,7.86,0.29,0.21
Keenan Allen,18.9,27,14,14,129,90,1046,11.6,5,53,45,6.4,74.7,0.7,8.1,2,21,0,1,18,10.5,1.5,0.1,92,11.6,1067,0.64,2.14,3.33,0.00,20.71,14.00,171.93,12.28,1.29,0.21
Lance Kendricks,0,31,10,1,7,3,50,16.7,0,3,24,0.3,5,0.43,7.1,0,0,0,0,0,0,0,0,3,16.7,50,0.36,0.36,1.00,0.00,8.93,5.79,54.14,9.36,0.07,0.14
Melvin Gordon,7.4,26,10,9,41,30,188,6.3,1,9,25,3,18.8,0.73,4.6,139,551,5,32,24,4,55.1,13.9,169,4.4,739,21.64,89.79,4.15,0.36,6.50,4.64,36.50,7.86,0.29,0.21
Mike Williams,17.1,25,13,13,81,44,912,20.7,2,36,56,3.4,70.2,0.54,11.3,1,2,0,0,2,2,0.2,0.1,45,20.3,914,0.64,2.14,3.33,0.00,20.71,14.00,171.93,12.28,1.29,0.21
Troymaine Pope,0,26,12,0,3,2,14,7,1,1,13,0.2,1.2,0.67,4.7,10,20,0,0,8,2,1.7,0.8,12,2.8,34,21.64,89.79,4.15,0.36,6.50,4.64,36.50,7.86,0.29,0.21
Virgil Green,0,31,13,4,11,8,74,9.3,1,4,15,0.6,5.7,0.73,6.7,0,0,0,0,0,0,0,0,8,9.3,74,0.36,0.36,1.00,0.00,8.93,5.79,54.14,9.36,0.07,0.14
Brandin Cooks,8.6,26,12,12,61,35,504,14.4,1,26,57,2.9,42,0.57,8.3,6,52,0,3,27,8.7,4.3,0.5,41,13.6,556,0.64,3.14,4.89,0.00,18.36,11.14,136.86,12.28,0.86,0.00
Cooper Kupp,16.1,26,14,12,120,83,1031,12.4,8,44,66,5.9,73.6,0.69,8.6,2,4,0,0,6,2,0.3,0.1,85,12.2,1035,0.64,3.14,4.89,0.00,18.36,11.14,136.86,12.28,0.86,0.00
Darrell Henderson,0,22,12,0,6,4,37,9.3,0,1,14,0.3,3.1,0.67,6.2,37,140,0,10,22,3.8,11.7,3.1,41,4.3,177,20.21,80.71,3.99,0.71,7.71,5.79,44.36,7.67,0.14,0.14
John Kelly,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,3,3,1,3,3,9,20.21,80.71,3.99,0.71,7.71,5.79,44.36,7.67,0.14,0.14
Johnny Mundt,3.5,25,11,2,6,3,24,8,0,1,9,0.3,2.2,0.5,4,0,0,0,0,0,0,0,0,3,8,24,0.07,0.14,2.00,0.00,8.07,6.00,58.36,9.73,0.36,0.07
Josh Reynolds,5.6,24,14,2,39,19,294,15.5,1,14,31,1.4,21,0.49,7.5,5,23,0,2,12,4.6,1.6,0.4,24,13.2,317,0.64,3.14,4.89,0.00,18.36,11.14,136.86,12.28,0.86,0.00
Malcolm Brown,0,26,12,1,4,1,10,10,0,0,10,0.1,0.8,0.25,2.5,59,230,4,14,17,3.9,19.2,4.9,60,4,240,20.21,80.71,3.99,0.71,7.71,5.79,44.36,7.67,0.14,0.14
Mike Thomas,1.5,25,14,0,5,2,14,7,0,1,9,0.1,1,0.4,2.8,0,0,0,0,0,0,0,0,2,7,14,0.64,3.14,4.89,0.00,18.36,11.14,136.86,12.28,0.86,0.00
Robert Woods,5.7,27,13,13,116,75,950,12.7,1,45,48,5.8,73.1,0.65,8.2,14,100,1,5,20,7.1,7.7,1.1,89,11.8,1050,0.64,3.14,4.89,0.00,18.36,11.14,136.86,12.28,0.86,0.00
Todd Gurley,20.8,25,13,13,46,29,186,6.4,2,7,23,2.2,14.3,0.63,4,188,741,10,45,25,3.9,57,14.5,217,4.3,927,20.21,80.71,3.99,0.71,7.71,5.79,44.36,7.67,0.14,0.14
Tyler Higbee,23.1,26,13,13,66,52,546,10.5,2,26,33,4,42,0.79,8.3,0,0,0,0,0,0,0,0,52,10.5,546,0.07,0.14,2.00,0.00,8.07,6.00,58.36,9.73,0.36,0.07
Albert Wilson,10.9,27,11,3,47,31,213,6.9,1,14,22,2.8,19.4,0.66,4.5,4,36,0,1,28,9,3.3,0.4,35,7.1,249,0.21,1.21,5.67,0.00,19.14,12.71,183.86,14.46,1.43,0.14
Allen Hurns,1.9,28,13,6,45,30,375,12.5,2,16,27,2.3,28.8,0.67,8.3,0,0,0,0,0,0,0,0,30,12.5,375,0.21,1.21,5.67,0.00,19.14,12.71,183.86,14.46,1.43,0.14
Clive Walford,5.4,28,6,3,6,3,42,14,0,3,19,0.5,7,0.5,7,0,4,0,0,4,0,0.7,0,3,15.3,46,0.07,0.14,2.00,0.00,6.93,4.43,47.71,10.77,0.43,0.00
DeVante Parker,23.2,26,14,12,102,59,954,16.2,8,47,50,4.2,68.1,0.58,9.4,0,0,0,0,0,0,0,0,59,16.2,954,0.21,1.21,5.67,0.00,19.14,12.71,183.86,14.46,1.43,0.14
Durham Smythe,0,24,14,12,9,4,39,9.8,0,1,24,0.3,2.8,0.44,4.3,0,0,0,0,0,0,0,0,4,9.8,39,0.07,0.14,2.00,0.00,6.93,4.43,47.71,10.77,0.43,0.00
Isaiah Ford,5.1,23,6,0,20,11,122,11.1,0,9,25,1.8,20.3,0.55,6.1,0,0,0,0,0,0,0,0,11,11.1,122,0.21,1.21,5.67,0.00,19.14,12.71,183.86,14.46,1.43,0.14
Mike Gesicki,8.7,24,14,4,70,41,454,11.1,2,19,34,2.9,32.4,0.59,6.5,0,0,0,0,0,0,0,0,41,11.1,454,0.07,0.14,2.00,0.00,6.93,4.43,47.71,10.77,0.43,0.00
Myles Gaskin,9.2,22,6,0,9,6,48,8,0,2,20,1,8,0.67,5.3,20,78,0,3,27,3.9,13,3.3,26,4.8,126,24.43,98.71,4.04,0.64,7.14,5.50,45.57,8.29,0.00,0.07
Patrick Laird,7.4,24,13,2,24,18,155,8.6,0,10,21,1.4,11.9,0.75,6.5,43,130,1,7,18,3,10,3.3,61,4.7,285,24.43,98.71,4.04,0.64,7.14,5.50,45.57,8.29,0.00,0.07
Adam Thielen,6,29,9,9,44,30,418,13.9,6,18,44,3.3,46.4,0.68,9.5,3,4,1,1,3,1.3,0.4,0.3,33,12.8,422,0.57,2.14,3.75,0.00,15.43,10.86,124.07,11.43,0.64,0.00
Ameer Abdullah,2.5,26,14,0,10,6,43,7.2,1,3,16,0.4,3.1,0.6,4.3,13,66,0,2,15,5.1,4.7,0.9,19,5.7,109,22.71,94.07,4.14,0.79,7.07,5.57,40.14,7.21,0.29,0.00
C.J. Ham,4.8,26,14,6,21,15,137,9.1,1,6,36,1.1,9.8,0.71,6.5,5,13,0,1,9,2.6,0.9,0.4,20,7.5,150,22.71,94.07,4.14,0.79,7.07,5.57,40.14,7.21,0.29,0.00
Dalvin Cook,7.3,24,14,14,63,53,519,9.8,0,26,31,3.8,37.1,0.84,8.2,250,1135,13,60,75,4.5,81.1,17.9,303,5.5,1654,22.71,94.07,4.14,0.79,7.07,5.57,40.14,7.21,0.29,0.00
Irv Smith Jr.,8.8,21,14,7,42,33,296,9,2,16,29,2.4,21.1,0.79,7,0,0,0,0,0,0,0,0,33,9,296,0.00,0.00,0.00,0.00,5.93,3.93,44.21,11.25,0.43,0.00
Kyle Rudolph,7.8,30,14,14,46,38,360,9.5,6,23,32,2.7,25.7,0.83,7.8,0,0,0,0,0,0,0,0,38,9.5,360,0.00,0.00,0.00,0.00,5.93,3.93,44.21,11.25,0.43,0.00
Laquon Treadwell,0,24,11,0,13,9,184,20.4,1,8,58,0.8,16.7,0.69,14.2,0,0,0,0,0,0,0,0,9,20.4,184,0.57,2.14,3.75,0.00,15.43,10.86,124.07,11.43,0.64,0.00
Mike Boone,17.6,24,14,0,0,0,0,0,0,0,0,0,0,0,0,21,97,2,4,24,4.6,6.9,1.5,21,4.6,97,22.71,94.07,4.14,0.79,7.07,5.57,40.14,7.21,0.29,0.00
Olabisi Johnson,3.5,22,14,5,39,27,254,9.4,3,14,23,1.9,18.1,0.69,6.5,1,6,0,0,6,6,0.4,0.1,28,9.3,260,0.57,2.14,3.75,0.00,15.43,10.86,124.07,11.43,0.64,0.00
Stefon Diggs,12,26,14,14,89,60,1073,17.9,5,38,66,4.3,76.6,0.67,12.1,5,61,0,3,27,12.2,4.4,0.4,65,17.4,1134,0.57,2.14,3.75,0.00,15.43,10.86,124.07,11.43,0.64,0.00
Tyler Conklin,0,24,13,1,9,7,49,7,0,2,20,0.5,3.8,0.78,5.4,0,0,0,0,0,0,0,0,7,7,49,0.00,0.00,0.00,0.00,5.93,3.93,44.21,11.25,0.43,0.00
Alvin Kamara,13.9,24,12,8,87,73,485,6.6,1,25,41,6.1,40.4,0.84,5.6,152,678,1,26,30,4.5,56.5,12.7,225,5.2,1163,20.50,85.14,4.15,0.29,7.29,6.14,40.07,6.52,0.14,0.29
Deonte Harris,1.1,22,12,0,5,5,24,4.8,0,2,13,0.4,2,1,4.8,2,18,0,2,10,9,1.5,0.2,7,6,42,0.57,5.86,10.25,0.14,17.93,12.50,169.07,13.53,1.14,0.00
Dwayne Washington,2,25,14,0,1,1,6,6,0,0,6,0.1,0.4,1,6,6,58,0,2,31,9.7,4.1,0.4,7,9.1,64,20.50,85.14,4.15,0.29,7.29,6.14,40.07,6.52,0.14,0.29
Jared Cook,9.4,32,12,7,59,38,577,15.2,6,28,40,3.2,48.1,0.64,9.8,0,0,0,0,0,0,0,0,38,15.2,577,0.00,0.00,0.00,0.00,7.29,5.36,52.07,9.72,0.43,0.07
Josh Hill,7.5,29,14,9,30,22,191,8.7,3,11,29,1.6,13.6,0.73,6.4,0,0,0,0,0,0,0,0,22,8.7,191,0.00,0.00,0.00,0.00,7.29,5.36,52.07,9.72,0.43,0.07
Latavius Murray,6.9,29,14,7,39,31,210,6.8,1,8,30,2.2,15,0.8,5.4,122,562,5,34,30,4.6,40.1,8.7,153,5,772,20.50,85.14,4.15,0.29,7.29,6.14,40.07,6.52,0.14,0.29
Michael Thomas,30.8,26,14,13,159,133,1552,11.7,8,78,49,9.5,110.9,0.84,9.8,1,-9,0,0,-9,-9,-0.6,0.1,134,11.5,1543,0.57,5.86,10.25,0.14,17.93,12.50,169.07,13.53,1.14,0.00
